System*,Property Name,Property Address 1,Property City,Property State*,Property Zip,Units Count,Service Status*,Contract Status*,Property Type*,Risk Status*,Expiration Date,Effective Date,House Misc Code,Sales Stage *,Assigned AE *,In Stage Date,MDU Complex ID,Opportunity Type *,Opportunity Comments,No Sale Outcome *,No Sale Reason *
Chicago City,Northgate Landing Condominiums,7625 North Eastlake Terrace,Chicago,IL,60626,40,Bulk,Active,Condominium,>24,11/30/2017,11/30/2012,678H,No Sale,"Kung, Theresa",10/4/2012,10352,Renewal,Referral from Rick,"Service, No New Agreement",Other...
Chicago City,Northgate Pier Condominiums,7631 - 7649 N. Eastlake Terrace (7631 N Eastlake Terrace CSG Billing Address),Chicago,IL,60626,71,Bulk,Active,Condominium,>24,10/19/2020,10/19/2005,679H,,,,17524,,,,
Chicago City,Northpoint,7717 N. Paulina Street,Chicago,IL,60626,304,Retail,Active,Condominium,>24,4/1/2019,4/1/2011,AP11,Completed,"Revell, Bill",8/31/2011,11291,Renewal,************** NATIONAL OPPORTUNITY PORTFOLIO - Only assigned team members are to make changes to this portfolio. Any questions please contact your manager or Sandy Edwards. **************,,
Chicago City,Northwest Pointe Condominiums,6493 N. Northwest Highway,Chicago,IL,60631,36,Retail,Active,Condominium,>24,7/17/2022,7/17/2007,791E,Completed,"Pace, Cynthia",7/17/2007,275625,New Build,,,
Chicago City,Northwest Terrace Building,7225 W. Higgins,Chicago,IL,60656,28,Retail,Active,Apartment,Auto-Renewed,11/7/2015,11/7/2014,2857,,,,75661,,,,
Chicago City,Northwest Towers Apartments,1170 W. Erie Street,Chicago,IL,60642,150,Retail,Active,Apartment,>24,4/24/2023,4/24/2008,982A,Completed,"Neufeld, Richard",8/28/2008,216307,Renewal,"Building needs new backbone, Owner has signed agreement, waiting for full execution",,
Chicago City,Norwegian American Hospital,1044 North Francisco Avenue,Chicago,IL,60622,184,Not Serviced,,Hospital,Not Serviced,,,,Negotiating,"Hartman, Daniel",8/18/2015,436709,Win Back,,,
Chicago City,Norwood Manor Condominiums,6121 N. Northwest Highway,Chicago,IL,60631,25,Bulk,Expired,Condominium,Expired,9/13/2007,9/13/2002,677Z,No Sale,"Cesario, James",3/24/2014,73214,Renewal,Was working with the board but they fell out of communication.,"Service, No New Agreement",Other...
Chicago City,Oak Park Apartments,159-161 N. Austin Blvd; 5959 W. West End Avenue,Chicago,IL,60644,12,Retail,,Apartment,No Contract,,,478F,Negotiating,"Perry, Don",7/20/2015,437006,Renewal,,,
Chicago City,Oakdale Court Condominiums,920 - 928 West Oakdale (920 W Oakdale CSG Billing Address),Chicago,IL,60657,31,Bulk,Active,Condominium,>24,2/28/2020,2/28/2013,684E,Completed,"Metzer, Joshua",2/22/2013,76281,Renewal,"JM 10/29 - Currently in bulk contract on auto-renewal, expires 5/12/2014, OPPORTUNITY.",,
Chicago City,Oakdale Terrace a/k/a 521-525 W. Oakdale Apartments,521-525 W. Oakdale Avenue,Chicago,IL,60657,108,Retail,Active,Apartment,>24,12/3/2017,12/3/2007,884N,Completed,"Silvasy, Thomas",12/3/2007,279540,Renewal,I want to keep contact with the property manager and his 10 other properties,,
Chicago City,Oakley Manor,2241-59 W. Wabansia,Chicago,IL,60647,38,Retail,Active,Condominium,>24,12/27/2019,12/27/2004,273B,,,,178859,,,,
Chicago City,Oakley Square Condominiums,3555 - 3557 N. Oakley Avenue (3555 N Oakley Avenue CSG Billing Address),Chicago,IL,60618,10,Bulk,Active,Condominium,>12<=24,10/1/2017,10/1/2012,628A,Completed,"Kung, Theresa",9/14/2012,75686,Renewal,,,
Chicago City,Oaks Dearborn Park,820 S. Park Terrace,Chicago,IL,60605,190,Retail,Expired,Apartment,Expired,2/1/2004,2/1/1999,879C,Contract Document Review,"Valerio Jr, Gill",6/23/2015,195515,Renewal,Proposing 10yr ROE with Rev Share. Cathy has been non-responsive. Expired in 2004.,,
Chicago City,OAKWOOD SHORES,various,CHICAGO,IL,60653,99,Not Serviced,,Condominium,Not Serviced,,,,No Sale,"Perry, Kay'elen",1/3/2014,179901,Renewal,,No Right To Service,Other...
Chicago City,Oakwood Shores Phase 2A,3711-3845 S. Vincennes Avenue,Chicago,IL,60653,199,Retail,,Apartment,No Contract,,,239A,Contract Document Review,"Cesario, James",6/5/2015,362203,Renewal,,,
Chicago City,Oakwood Shores Phase 2B,3754 S. Vincennes Avenue,Chicago,IL,60653,75,Retail,,Apartment,No Contract,,,956D,Contract Document Review,"Cesario, James",6/5/2015,429144,Renewal,,,
Chicago City,Oakwood Shores Phase 2C,3755 S. Cottage Grove Avenue,Chicago,IL,60653,48,Not Serviced,,Apartment,Not Serviced,,,,,,,429143,,,,
Chicago City,Oakwood Shores Senior Apartments,3750 S. Cottage Grove Avenue,Chicago,IL,60653,76,Retail,,Apartment,No Contract,,,963D,Contract Document Review,"Cesario, James",6/5/2015,429145,Renewal,,,
Chicago City,O'Brien Family Realty Apartments (Portfolio),4052 - 4054 W. 63rd Street,Chicago,IL,60629,21,Retail,Active,Apartment,Auto-Renewed,9/7/2016,9/7/2015,777S,No Sale,"Kung, Theresa",2/3/2012,16208,Renewal,,"Service, No New Agreement",Other...
Chicago City,O'Brien Family Realty Apartments (Portfolio),6442 S. Rockwell,Chicago,IL,60629,30,Retail,Active,Apartment,Auto-Renewed,9/7/2016,9/7/2015,972A,No Sale,"Kung, Theresa",2/3/2012,16209,Renewal,,"Service, No New Agreement",Other...
Chicago City,O'Brien Family Realty Apartments (Portfolio),3216 - 3222 W. 53rd Street,Chicago,IL,60632,140,Retail,Active,Apartment,Auto-Renewed,9/7/2016,9/7/2015,971A,No Sale,"Kung, Theresa",2/3/2012,72603,Renewal,,"Service, No New Agreement",Other...
Chicago City,Odyssey Lofts,770 W. Gladys Avenue,Chicago,IL,60661,62,Bulk,Active,Condominium,>24,8/30/2018,8/30/2013,191D,Completed,"Kung, Theresa",11/8/2013,219198,Renewal,,,
Chicago City,Ogden Park Place Condominiums,1820 - 1826 N. Sedgwick,Chicago,IL,60614,16,Not Serviced,,Condominium,Not Serviced,,,6500,,,,11001,,,,
Chicago City,Oglesby Towers Apartments,6700 S. Oglesby Avenue,Chicago,IL,60649,191,Retail,Active,Apartment,>24,8/31/2027,8/31/2015,957D,Completed,"Esler, Theodore",8/18/2015,16022,Renewal,Expiration 2/18. Working on renewal for multiple other properties in portfolio. We will recapture term on this Agreement..,,
Chicago City,O'Keefe Courts,6936 S. Clyde,Chicago,IL,60649,27,Retail,,Apartment,No Contract,,,142D,,,,261292,,,,
Chicago City,Oketo Pointe Condominiums,6519 - 6527 N. Oketo,Chicago,IL,60631,6,Retail,Active,Condominium,>24,11/6/2021,11/6/2006,03DH,Completed,"Pace, Cynthia",11/6/2006,228711,New Build,,,
Chicago City,Old Children's Memorial Hospital Site,750 W. Fullerton,Chicago,IL,60614,790,Not Serviced,,Apartment,Not Serviced,,,384L,,,,269561,,,,
Chicago City,Old Irving Park Condominiums,3957 & 3963 W. Irving Park Road,Chicago,IL,60618,41,Retail,Active,Condominium,>24,6/18/2022,6/18/2007,248B,,,,275641,,,,
Chicago City,Old Irving Village,3840 North Milwaukee,Chicago,IL,60600,19,Retail,Expired,Apartment,Expired,4/10/2000,3/10/2000,,,,,74125,,,,
Chicago City,Old Town Apartments f/k/a 1225 Old Town Apartments,1225 N. Wells Street f/k/a 1233 N. Wells Street,Chicago,IL,60610,250,Not Serviced,,Apartment,Not Serviced,,,,No Sale,"Metsa, Lori",7/27/2012,411800,Renewal,Reassigned 4/16/12,No Right To Service,Competitive Price
Chicago City,Old Town Square Condominiums,"229 W. Goethe, (210 W. Scott CSG Billing Address)",Chicago,IL,60610,59,Retail,Active,Condominium,Auto-Renewed,12/4/2015,12/4/2010,674Q,No Sale,"Neufeld, Richard",10/14/2010,17355,Renewal,Looking to de bulk Town home association does not have authority to sign agreement,"Service, No New Agreement",Other...
Chicago City,Old Town Village East Condominium Association,"W. Division Street, N. Orleans, N. Sedgwick, W. Scott",Chicago,IL,60610,130,Retail,Active,Town Homes,Auto-Renewed,10/15/2015,10/15/2014,851T,Negotiating,"Herreweyers, Joe",7/29/2015,206563,Renewal,,,
Chicago City,Old Town Village West Condominiums,635-671 W. Division Street,Chicago,IL,60610,135,Retail,Active,Condominium,Auto-Renewed,3/15/2016,3/15/2015,852T,Contract Document Review,"Herreweyers, Joe",5/9/2015,17500,Renewal,,,
Chicago City,Olympia Building,613 N. Wells Street,Chicago,IL,60610,90,Not Serviced,,Apartment,Not Serviced,,,,Unassigned,,4/17/2014,416222,Renewal,,,
Chicago City,Olympia Lofts Condominiums,843 W. Adams Street,Chicago,IL,60607,65,Not Serviced,,Condominium,Not Serviced,,,,Contact Made,"Esler, Theodore",7/7/2015,300129,Win Back,,,
Chicago City,One East 14th Place Condominiums,5 E. 14th Place,Chicago,IL,60605,102,Not Serviced,,Condominium,Not Serviced,,,,Contact Made,"Esler, Theodore",4/16/2015,423000,Win Back,,,
Chicago City,One East Delaware Apartments,1 E. Delaware Place,Chicago,IL,60611,306,Not Serviced,,Apartment,Not Serviced,,,,Contact Made,"Herreweyers, Joe",9/15/2015,356707,Win Back,,,
Chicago City,One East Schiller Condominium Association,1 E. Schiller,Chicago,IL,60610,78,Not Serviced,,Condominium,Not Serviced,,,,No Sale,"Esler, Theodore",9/21/2015,433532,Renewal,,Terminate Service,Competitive Service Offering
Chicago City,One Eleven Apartments,111 W. Wacker,Chicago,IL,60601,504,Not Serviced,,Apartment,Not Serviced,,,,Negotiating,"Kanakis, Michael",9/24/2015,417287,Renewal,"Approved by JP Aug 06- Spoke with Anne Garn, prop mgr. Wants me to call her the week of Sept 21 to initiate contract negotiations.",,
Chicago City,One Magnificent Mile Condominiums,950 N. Michigan Avenue,Chicago,IL,60611,172,Bulk,Active,Condominium,>12<=24,7/31/2017,7/31/2012,252K,No Sale,"Butler, David",2/27/2015,199689,Renewal,,"Service, No New Agreement",Other...
Chicago City,One Museum Park East,1211 S. Prairie f/k/a 1215 S. Prairie,Chicago,IL,60605,289,Retail,Active,Condominium,Auto-Renewed,8/30/2017,8/30/2015,966D,Negotiating,"Valerio Jr, Gill",7/13/2015,197474,Renewal,See Activities,Terminate Service,Competitive Service Offering
Chicago City,One One One Morgan Condominium Association,111 S. Morgan St,Chicago,IL,60607,167,Not Serviced,,Condominium,Not Serviced,,,,No Sale,"Emperado, Todd",7/7/2015,435550,Win Back,,,Other...
Chicago City,One S. Leavitt Apartments,1 S. Leavitt Street,Chicago,IL,60612,34,Retail,Active,Apartment,>24,4/22/2019,4/22/2004,755C,,,,176034,,,,
Chicago City,One West Superior Place,1 W. Superior Street,Chicago,IL,60654,809,Retail,Active,Apartment,>24,2/16/2019,2/16/2009,797E,Completed,"Neufeld, Richard",2/18/2009,84812,Renewal,"Bulk has expired going mo to mo, will debulk 10-1-08 and switch to retail service at A+ Rental",,
Chicago City,Ontario Place Condominiums,10 E. Ontario Street,Chicago,IL,60611,467,Retail,Active,Condominium,>24,7/19/2018,7/19/2011,928S,Completed,"Butler, David",7/19/2011,73494,Renewal,I went out to the property to visit with management and they were pouring a new driveway with no access to the office. I did not have an appointment.,,
Chicago City,Ontario Street Lofts Condominiums,411 W. Ontario Street,Chicago,IL,60654,159,Not Serviced,,Condominium,Not Serviced,,,,,,,413876,,,,
Chicago City,Opera Lofts,2545 S. Dearborn Street,Chicago,IL,60616,93,Retail,Active,Condominium,>24,10/9/2022,10/9/2007,776F,No Sale,"Metzer, Joshua",1/6/2014,258176,Addendum,In active retail through 10/9/2022.,"Service, No New Agreement",Other...
Chicago City,Optima Center Chicago II,220 E Illinois,Chicago,IL,,490,Not Serviced,,Apartment,Not Serviced,,,,Negotiating,"Valerio Jr, Gill",7/9/2015,426659,New Build,,,
Chicago City,Orchard Court Condominiums,2860 N. Orchard,Chicago,IL,60657,15,Retail,Expired,Condominium,Expired,4/16/2001,4/16/1998,,,,,10658,,,,
Chicago City,Orchard Court Townhomes,"2862, 2864, 2866, 2868 N. Orchard",Chicago,IL,60657,4,Retail,Active,Condominium,Auto-Renewed,9/28/2016,9/28/2015,,,,,10661,,,,
Chicago City,Orchard Park Townhomes,1513 - 1325 N. Clybourn,Chicago,IL,60614,20,Retail,Franchise,Town Homes,LOF,,3/4/1998,796D,,,,10659,,,,
Chicago City,Orchard Place of Morgan Park/ Beverly,11230 S. Vincennes,Chicago,IL,60643,24,Retail,,Senior Apartments,No Contract,,,,Final Contract Sent,"Herreweyers, Joe",9/22/2015,437349,Renewal,,,
Chicago City,Outer Drive East,400 E. Randoph Street,Chicago,IL,60601,219,Not Serviced,,Condominium,Not Serviced,,,C003,No Sale,"Metsa, Lori",6/13/2012,367699,Renewal,Habitat (was Rick's),No Right To Service,Other...
Chicago City,Oz Park,2226 N. Lincoln Avenue,Chicago,IL,60614,10,Retail,Active,Apartment,Auto-Renewed,9/10/2016,9/10/2015,,,,,10995,,,,
Chicago City,Ozanam Village,251 N. Albany Avenue,Chicago,IL,60612,61,Retail,Active,Apartment,>12<=24,5/11/2017,5/11/2007,954Q,Assigned,"Hirsch, Mike",9/30/2015,263176,Renewal,,,
Chicago City,Pac Lofts Condominium Association,1735 N. Paulina,Chicago,IL,60622,99,Retail,Active,Condominium,>6<=12,5/11/2016,5/11/2006,529F,Negotiating,"Metzer, Joshua",7/1/2015,192898,Win Back,"5/11/2016, yet no subs.",,
Chicago City,Palmer Apartments,3326 W. Palmer Street,Chicago,IL,60647,34,Retail,,Apartment,No Contract,,,163F,No Sale,"Perry, Kay'elen",9/11/2015,433697,Renewal,,"Service, No New Agreement",Other...
Chicago City,Palmer Court Condominiums,3127 - 3145 W. Palmer,Chicago,IL,60647,64,Retail,Active,Condominium,>24,11/2/2017,11/2/2012,925S,,,,163118,,,,
Chicago City,Palmer- Drake Condominiums,3532 - 3534 W. Palmer,Chicago,IL,60647,13,Retail,Active,Condominium,Auto-Renewed,8/21/2017,8/21/2012,,,,,73605,,,,
Chicago City,Palmer Place Apartments,3301 W Palmer Blvd,Chicago,IL,60647,36,Retail,,Apartment,No Contract,,,,Contact Made,"Perry, Kay'elen",9/18/2015,423936,Renewal,,,
Chicago City,Palmer Pointe,2134-2204 N. Natchez,Chicago,IL,60707,54,Retail,Active,Condominium,>24,2/8/2021,2/8/2006,199B,,,,206329,,,,
Chicago City,Palmer Square,2118 N. Kedzie,Chicago,IL,60647,160,Retail,Active,Apartment,>24,7/1/2019,7/1/2015,AP12,Contact Made,"Perry, Kay'elen",9/18/2015,193810,Renewal,,,
Chicago City,Palmolive Tower Condominiums,159 E. Walton,Chicago,IL,60611,102,Retail,Active,Condominium,Auto-Renewed,5/21/2017,5/21/2015,257Z,Unassigned,,1/23/2014,187137,Renewal,,,
Chicago City,Paper Place Condominiums,801 S. Wells Street,Chicago,IL,60607,107,Bulk,Active,Condominium,>24,12/31/2017,12/31/2012,624E,Completed,"Butler, David",1/3/2013,11229,Renewal,,,
Chicago City,Paramount Lofts,1645 W. Ogden Avenue,Chicago,IL,60612,207,Retail,Active,Condominium,>24,3/5/2025,3/5/2010,676A,Completed,"Neufeld, Richard",3/5/2010,178860,Renewal,Bd. looking to de-bulk,,
Chicago City,Parc Chestnut Condominiums,849 N. Franklin Street,Chicago,IL,60610,263,Bulk,Active,Condominium,>0<=6,3/27/2016,3/27/2006,681A,Negotiating,"Metsa, Lori",4/16/2015,214273,Renewal,,,Other...
Chicago City,Parc Huron,469 W. Huron Street,Chicago,IL,60654,221,Not Serviced,,Apartment,Not Serviced,,,,Negotiating,"Emperado, Todd",7/24/2015,367778,Win Back,,,Other...
Chicago City,Parc Lofts Condominums,1820 N. Spaulding,Chicago,IL,60647,49,Retail,Active,Condominium,>24,3/10/2021,3/10/2006,781X,,,,208763,,,,
Chicago City,Parc Orleans Condominiums,1546 N. Orleans Street,Chicago,IL,60610,60,Bulk,Active,Condominium,>24,10/30/2018,10/30/2012,258K,Completed,"Cesario, James",10/30/2012,409740,Win Back,"Was Rick's, not presented. Please contact. MCAT details, see me.",,
Chicago City,Parc Paris Apartments,941 W. Carmen Avenue,Chicago,IL,60640,60,Retail,,Apartment,No Contract,,,164C,Assigned,"Klay, Jim",9/21/2015,405009,Renewal,,,
Chicago City,Park 1500 Lofts,1500 W. Monroe Street,Chicago,IL,60607,325,Bulk,Active,Condominium,>6<=12,4/19/2016,4/19/2013,658A,Negotiating,"Metsa, Lori",6/23/2015,74142,Renewal,,,
Chicago City,Park Alexandria,125 S. Jefferson Street,Chicago,IL,60661,269,Bulk,Active,Condominium,>24,11/1/2017,11/1/2012,660A,Completed,"Kelly, Tricia",10/26/2012,75246,Renewal,Formerly Rick's,,
Chicago City,Park Apartments,220 E. Garfield Boulevard,Chicago,IL,60615,120,Retail,Active,Apartment,>24,6/30/2020,6/30/2013,786C,Completed,"Bray, Noel",6/24/2013,10857,Renewal,,,
Chicago City,Park Apartments,5950 - 5958 S. King Drive,Chicago,IL,60637,27,Retail,Active,Apartment,Auto-Renewed,10/20/2015,10/20/2014,138D,,,,10855,,,,
Chicago City,Park Astor Condominiums,1515 N. Astor Avenue,Chicago,IL,60610,65,Not Serviced,,Condominium,Not Serviced,,,807E,,,,10994,,,,
Chicago City,Park Avenue Condominiums,6560 W. Diversey Avenue,Chicago,IL,60634,162,Retail,Active,Condominium,>24,10/25/2020,10/25/2005,176G,,,,198879,,,,
Chicago City,Park Beach,5327 S. Cornell Avenue,Chicago,IL,60615,75,Retail,,Apartment,No Contract,,,175G,No Sale,"Metzer, Joshua",7/24/2014,416203,Renewal,"Services Agreement Required letter sent 1/15/2013. JM 10/29 - Comcast serviced, no contract.","Service, No New Agreement",Other...
Chicago City,Park Boulevard IIB,3720 S. Dearborn Avenue,Chicago,IL,60616,108,Not Serviced,,Apartment,Not Serviced,,,,No Sale,"Metzer, Joshua",12/17/2012,417095,New Build,Too expensive to build to,No Right To Service,Other...
Chicago City,Park Douglas,2719 W. Roosevelt Road,Chicago,IL,60608,137,Retail,Active,Apartment,>24,8/16/2022,8/16/2012,283Z,Completed,"O'Connell, Daniel",10/31/2012,417235,Renewal,**** National Opportunity Portfolio - Any questions please contact your manager. ****,,
Chicago City,Park Harbor Condominiums,3620 N. Pine Grove Avenue,Chicago,IL,60613,101,Retail,,Condominium,No Contract,,,918Q,No Sale,"Cesario, James",11/24/2014,17422,Win Back,,"Service, No New Agreement",Unknown
Chicago City,Park Lane Townhomes,2700 - 2732 N. Southport Avenue,Chicago,IL,60614,86,Retail,Active,Town Homes,>24,11/4/2019,11/4/2009,638H,Contact Made,"Metzer, Joshua",5/6/2015,11014,Renewal,month-to-month now,,
Chicago City,Park Millennium,222 N. Columbus Drive,Chicago,IL,60601,480,Not Serviced,,Condominium,Not Serviced,,,,No Sale,"Trettin, Steven",6/7/2013,422446,Win Back,Don,No Right To Service,Competitive Service Offering
Chicago City,Park Newberry Condominiums,55 W. Delaware Place,Chicago,IL,60610,183,Not Serviced,,Condominium,Not Serviced,,,,No Sale,"Butler, David",3/17/2013,10665,Win Back,"In 2009, you stated they were with RCN. Please find out current status and expiration date.",No Right To Service,Other...
Chicago City,Park Place Chicago Condominiums,600 N. Kingsbury Street,Chicago,IL,60654,162,Bulk,Active,Condominium,Auto-Renewed,3/15/2017,3/15/2012,620Q,No Sale,"Cesario, James",3/13/2015,73183,Renewal,Please assign back to Jim Cesario in 2016. Management has turned over numerous times the last 18 months.,"Service, No New Agreement",Other...
Chicago City,Park Place Homes,3630 W. 51st Street,Chicago,IL,60632,74,Retail,Active,Condominium,>24,6/27/2018,6/27/2008,192B,Completed,"Butler, David",8/25/2008,357929,New Build,,,
Chicago City,Park Place Tower I Condominiums,655 W. Irving Park Road,Chicago,IL,60613,901,Retail,,Condominium,No Contract,,,903Z,Unassigned,,4/7/2015,10540,Win Back,Mike's note: Customer not willing to start negotiations until RCN contract expiration (12/2017),,
Chicago City,Park Plaza at Belmont Harbor Condominiums,508 W. Melrose Street,Chicago,IL,60657,22,Bulk,Active,Condominium,>24,4/16/2018,4/16/2003,694Q,,,,73510,,,,
Chicago City,Park Plaza Retirement Center,6840 N. Sacramento,Chicago,IL,60645,196,Retail,Active,Assisted Living,Auto-Renewed,5/21/2016,5/21/2015,565J,No Sale,"Cesario, James",4/7/2013,10668,Renewal,,"Service, No New Agreement",Other...
Chicago City,Park Row,1401-23 S. Indiana,Chicago,IL,60616,23,Retail,Active,Condominium,Auto-Renewed,8/20/2016,8/20/2015,376D,,,,17440,,,,
Chicago City,Park Row at Burnham Place,1436 - 1478 S. Prairie Avenue & 1439 - 1467 Indiana Avenue (1436 S Prairie Avenue CSG Billing Addre),Chicago,IL,60605,69,Bulk,Active,Town Homes,>24,6/1/2020,6/1/2015,623E,Completed,"Cesario, James",6/22/2015,73466,Renewal,,,
Chicago City,Park Shore Condominiums,195 N. Harbor Drive,Chicago,IL,60601,475,Bulk,Active,Condominium,>6<=12,6/17/2016,6/17/2011,699E,No Sale,"Emperado, Todd",3/24/2015,11013,Renewal,,"Service, No New Agreement",Other...
Chicago City,Park Shore East Elderly Apartments,6250 S. Park Shore East Court,Chicago,IL,60637,204,Retail,Active,Cooperative,>24,3/5/2025,3/5/2015,901T,Completed,"Emperado, Todd",12/23/2014,415443,Renewal,10 Year ROE 75.00 Per Door plus Rev share,,
Chicago City,Park Shores (Group Fox Inc. Portfolio),4304 - 4312 N. Sheridan Road,Chicago,IL,60613,44,Retail,Active,Apartment,Auto-Renewed,1/1/2016,1/1/2011,563P,Negotiating,"Perry, Kay'elen",9/14/2015,408792,Renewal,,,
Chicago City,Park Side Place Condominiums,6850 - 6852 S. Dante,Chicago,IL,60637,10,Retail,,Apartment,No Contract,,,799F,,,,15258,,,,
